atom_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-07-19T00:00:00.0000000Z,10.9703,11.0458,9.939,9.939,88799.75360311,2511
2021-07-20T00:00:00.0000000Z,9.9519,10.1446,8.9723,9.5043,148532.68147049,2292
2021-07-21T00:00:00.0000000Z,9.4369,10.7003,9.1613,10.4662,82885.08343937,3111
2021-07-22T00:00:00.0000000Z,10.3811,11.617,10.2122,11.4166,214052.94409183,2642
2021-07-23T00:00:00.0000000Z,11.4157,11.4637,10.685,11.4529,93200.1859524,1513
2021-07-24T00:00:00.0000000Z,11.4677,11.7662,11.0864,11.4648,59687.94445858,1409
2021-07-25T00:00:00.0000000Z,11.4335,11.6284,10.9993,11.4604,35914.82363939,1055
2021-07-26T00:00:00.0000000Z,11.4397,12.4351,11.3305,11.41,139371.92693136,3267
2021-07-27T00:00:00.0000000Z,11.3539,11.7958,11.045,11.7181,91272.30208126,1871
2021-07-28T00:00:00.0000000Z,11.6897,11.9656,11.4075,11.5805,46903.92291673,1390
2021-07-29T00:00:00.0000000Z,11.5905,11.882,11.3305,11.7869,54498.22676932,1266
2021-07-30T00:00:00.0000000Z,11.7869,12.1703,11.45,12.1324,87325.53182526,1852
2021-07-31T00:00:00.0000000Z,12.1623,12.9172,11.89,12.571,130082.75561629,2154
2021-08-01T00:00:00.0000000Z,12.613,13.448,12.1583,12.3843,185066.88848679,3810
2021-08-02T00:00:00.0000000Z,12.316,12.7472,12.1158,12.4812,45864.59817562,1422
2021-08-03T00:00:00.0000000Z,12.4851,12.6474,11.7725,12.0814,54369.73311931,1819
2021-08-04T00:00:00.0000000Z,12.1173,12.9024,11.9675,12.7826,34243.34618942,1248
2021-08-05T00:00:00.0000000Z,12.8195,13.2441,12.4236,13.024,55196.41220128,2152
2021-08-06T00:00:00.0000000Z,13.0337,14.0146,12.7431,13.5753,81171.92741372,2886
2021-08-07T00:00:00.0000000Z,13.5627,14.4954,13.4972,14.0294,86907.23408104,4015
2021-08-08T00:00:00.0000000Z,14.0192,14.2573,13.0325,13.1363,96605.14816431,4395
2021-08-09T00:00:00.0000000Z,13.1363,14.06,12.6652,13.6093,79554.23722614,3510
2021-08-10T00:00:00.0000000Z,13.6747,14.3994,13.4643,14.1056,101331.52654728,2751
2021-08-11T00:00:00.0000000Z,14.1147,15.4587,14.1147,14.608,166388.32682747,4748
2021-08-12T00:00:00.0000000Z,14.5633,15.1984,13.5726,14.0618,73373.29045512,2584
2021-08-13T00:00:00.0000000Z,14.073,15.3215,13.8706,15.2273,90816.46688817,2769
2021-08-14T00:00:00.0000000Z,15.2133,15.7761,14.7219,15.5618,106953.15406428,3296
2021-08-15T00:00:00.0000000Z,15.5748,15.948,14.8983,15.9123,75485.73694694,2242
2021-08-16T00:00:00.0000000Z,15.9395,16.6694,15.3692,15.8159,338547.27979156,5282
2021-08-17T00:00:00.0000000Z,15.7576,17.7335,15.0882,15.998,448518.66317098,10592
2021-08-18T00:00:00.0000000Z,16.0061,18.5775,15.0177,17.95,282584.78306379,8427
2021-08-19T00:00:00.0000000Z,18.0104,20.4082,17.8023,18.7053,637239.79568518,13944
2021-08-20T00:00:00.0000000Z,18.6677,19.9661,18.3932,18.9613,256730.05030045,5091
2021-08-21T00:00:00.0000000Z,18.8455,23.9074,18.5642,22.1284,480485.72032283,12058
2021-08-22T00:00:00.0000000Z,22.1529,24.8567,21.0084,21.8872,326265.66049262,7743
2021-08-23T00:00:00.0000000Z,21.8986,23.1065,21.3061,21.82,208392.19865965,4358
2021-08-24T00:00:00.0000000Z,21.7738,22.0056,19.2347,19.5574,236457.78691268,4700
2021-08-25T00:00:00.0000000Z,19.5343,20.8999,18.6339,19.9899,156357.5012596,4973
2021-08-26T00:00:00.0000000Z,20.1058,20.2946,17.7327,17.9437,130506.60721656,4629
2021-08-27T00:00:00.0000000Z,17.9382,20.5442,17.2862,20.49,138403.53831095,5231
2021-08-28T00:00:00.0000000Z,20.4163,21.4606,19.54,21.328,126983.00480222,5089
2021-08-29T00:00:00.0000000Z,21.3347,22.4237,20.3699,21.187,302721.80078768,7389
2021-08-30T00:00:00.0000000Z,21.19,23.8999,19.5042,22.2264,271959.85233192,9331
2021-08-31T00:00:00.0000000Z,22.112,26.2577,21.5971,22.8293,701096.61914901,19235
2021-09-01T00:00:00.0000000Z,22.9275,26.0,22.1389,25.4475,438159.08448536,12104
2021-09-02T00:00:00.0000000Z,25.3629,25.7377,23.5324,24.1222,186008.46197875,5305
2021-09-03T00:00:00.0000000Z,24.1529,24.9417,23.1965,24.133,219744.63320116,6460
2021-09-04T00:00:00.0000000Z,24.1048,25.4714,23.8001,24.4156,159777.71460285,5463
2021-09-05T00:00:00.0000000Z,24.4577,26.2549,23.8194,25.7427,179923.17697841,5679
2021-09-06T00:00:00.0000000Z,25.7565,27.0796,23.8169,25.133,240203.72185922,8852
2021-09-07T00:00:00.0000000Z,25.1388,27.4172,17.4,21.0827,648299.3773669,23245
2021-09-08T00:00:00.0000000Z,21.0827,21.9,18.5199,20.7164,261592.93591224,9673
2021-09-09T00:00:00.0000000Z,20.718,28.43,20.4557,26.8077,989839.91956456,29141
2021-09-10T00:00:00.0000000Z,26.8649,30.4536,24.6083,29.3471,1056266.82855041,36044
2021-09-11T00:00:00.0000000Z,29.4539,30.9187,26.7059,27.3045,379705.94065096,14380
2021-09-12T00:00:00.0000000Z,27.3045,35.2456,26.0042,34.9245,656554.47756876,20096
2021-09-13T00:00:00.0000000Z,34.9547,38.9499,30.3222,35.8148,980333.37472908,34584
2021-09-14T00:00:00.0000000Z,35.6975,37.8695,32.2344,34.1906,462659.72952792,15934
2021-09-15T00:00:00.0000000Z,34.18,35.3226,32.6662,34.1252,199973.17845297,7087
2021-09-16T00:00:00.0000000Z,34.1151,37.1957,31.2699,37.1198,398731.85989772,14298
2021-09-17T00:00:00.0000000Z,37.1198,38.0534,32.521,33.4612,375916.33262922,13573
2021-09-18T00:00:00.0000000Z,33.4612,41.5,32.7081,40.6847,1041701.92325269,18952
2021-09-19T00:00:00.0000000Z,40.6195,44.5695,37.8005,44.2053,564050.33235926,18179
2021-09-20T00:00:00.0000000Z,44.2449,44.7383,33.3496,33.9505,1291393.32583781,35699
2021-09-21T00:00:00.0000000Z,33.6791,37.175,28.8295,30.424,1119652.06987185,30720
2021-09-22T00:00:00.0000000Z,30.4384,40.0,29.3536,39.9052,1161101.51897573,31687
2021-09-23T00:00:00.0000000Z,39.7285,43.3966,38.8732,41.5674,633698.82246121,20623
2021-09-24T00:00:00.0000000Z,41.5417,44.3571,35.96,42.7002,850428.48954288,29352
2021-09-25T00:00:00.0000000Z,42.5221,43.0893,38.8644,39.4866,329924.55191299,15007
2021-09-26T00:00:00.0000000Z,39.4704,41.6667,35.4586,39.8608,381749.83580787,19042
2021-09-27T00:00:00.0000000Z,39.861,40.7501,36.8123,37.2686,316582.60452764,9801
2021-09-28T00:00:00.0000000Z,37.1999,37.8474,33.33,33.6815,585214.74683298,14921
2021-09-29T00:00:00.0000000Z,33.6693,36.6104,32.7398,33.8736,239406.65729379,10644
2021-09-30T00:00:00.0000000Z,33.788,36.2483,33.5184,36.1866,323661.47747465,9705
