rep_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-13T00:00:00.0000000Z,27.251,29.148,27.007,28.94,5233.95298243,395
2021-08-14T00:00:00.0000000Z,28.658,30.0,28.071,28.448,6965.86057368,516
2021-08-15T00:00:00.0000000Z,28.528,28.589,27.748,28.093,4392.66900669,277
2021-08-16T00:00:00.0000000Z,28.175,28.451,27.75,27.75,5663.07468405,394
2021-08-17T00:00:00.0000000Z,27.75,30.065,26.876,26.91,14669.10118112,1031
2021-08-18T00:00:00.0000000Z,27.283,28.34,25.672,26.672,5732.51233772,628
2021-08-19T00:00:00.0000000Z,26.684,27.574,26.14,27.346,3781.03606174,333
2021-08-20T00:00:00.0000000Z,27.373,28.918,27.373,28.014,1855.38410974,229
2021-08-21T00:00:00.0000000Z,28.3,29.187,27.828,28.475,10285.33919891,436
2021-08-22T00:00:00.0000000Z,28.461,30.363,28.147,29.707,16907.94926073,841
2021-08-23T00:00:00.0000000Z,29.691,30.618,28.913,30.135,7043.8926196,405
2021-08-24T00:00:00.0000000Z,30.098,30.381,27.236,27.652,7390.35039371,527
2021-08-25T00:00:00.0000000Z,27.652,28.57,26.497,28.391,8789.19977776,500
2021-08-26T00:00:00.0000000Z,28.434,28.891,26.424,27.001,6173.00875768,456
2021-08-27T00:00:00.0000000Z,27.123,29.149,26.594,27.81,2863.75710696,393
2021-08-28T00:00:00.0000000Z,27.811,28.862,27.733,28.256,2854.6556093,224
2021-08-29T00:00:00.0000000Z,28.279,29.568,28.279,28.938,4699.1655412,397
2021-08-30T00:00:00.0000000Z,28.814,28.814,27.121,27.229,6396.93398544,437
2021-08-31T00:00:00.0000000Z,27.23,30.444,27.2,27.87,17523.46899118,1031
2021-09-01T00:00:00.0000000Z,27.708,28.826,27.093,28.682,5329.37320354,389
2021-09-02T00:00:00.0000000Z,28.614,29.22,28.543,28.695,4867.63261647,325
2021-09-03T00:00:00.0000000Z,28.654,29.391,28.081,29.352,3989.71454345,271
2021-09-04T00:00:00.0000000Z,29.368,32.736,29.189,32.571,29988.93892993,2089
2021-09-05T00:00:00.0000000Z,32.516,34.444,31.547,33.417,25184.16984196,1639
2021-09-06T00:00:00.0000000Z,33.44,34.121,31.765,32.494,10131.94397847,961
2021-09-07T00:00:00.0000000Z,32.644,32.644,24.677,27.19,10509.48315181,1148
2021-09-08T00:00:00.0000000Z,27.324,27.348,24.926,26.474,4701.24461175,476
2021-09-09T00:00:00.0000000Z,26.292,28.055,25.761,27.302,4498.10189903,456
2021-09-10T00:00:00.0000000Z,27.346,28.462,25.509,25.72,10316.49160673,588
2021-09-11T00:00:00.0000000Z,25.722,26.962,25.716,26.724,1360.7711251,183
2021-09-12T00:00:00.0000000Z,26.693,27.54,26.614,27.189,3846.71589322,272
2021-09-13T00:00:00.0000000Z,27.324,27.33,24.949,26.09,2742.65933364,277
2021-09-14T00:00:00.0000000Z,26.228,26.559,25.862,26.276,682.40891565,93
2021-09-15T00:00:00.0000000Z,26.408,27.599,26.408,27.0,1441.39870674,157
2021-09-16T00:00:00.0000000Z,26.973,27.215,26.391,26.672,509.19867947,102
2021-09-17T00:00:00.0000000Z,26.672,26.986,25.801,26.147,2464.82171198,169
2021-09-18T00:00:00.0000000Z,26.311,26.525,25.8,26.396,1238.63595433,85
2021-09-19T00:00:00.0000000Z,26.319,26.319,25.692,25.857,1873.99893625,148
2021-09-20T00:00:00.0000000Z,26.034,26.034,22.899,23.058,3258.28280882,438
2021-09-21T00:00:00.0000000Z,23.057,23.226,21.148,21.215,3817.18109323,373
2021-09-22T00:00:00.0000000Z,21.337,26.529,21.29,26.31,2889.89651793,396
2021-09-23T00:00:00.0000000Z,26.31,27.172,23.621,24.07,4315.44843365,444
2021-09-24T00:00:00.0000000Z,24.068,24.103,22.099,22.758,1355.36604264,199
2021-09-25T00:00:00.0000000Z,22.624,23.485,22.403,22.616,4265.05082794,250
2021-09-26T00:00:00.0000000Z,22.613,22.613,21.692,22.501,2077.41170939,176
2021-09-27T00:00:00.0000000Z,22.54,23.047,20.681,21.369,7049.39466214,197
2021-09-28T00:00:00.0000000Z,21.515,21.518,20.001,20.299,5795.73475912,299
2021-09-29T00:00:00.0000000Z,20.09,21.543,20.09,20.58,4291.42134138,316
2021-09-30T00:00:00.0000000Z,20.573,22.396,20.386,21.704,2409.43801983,259
